-2.612750464374479179e+03,-2.612719534877710885e+03
-2.612750481275074435e+03,-2.612719574726341307e+03
-2.612750496232113619e+03,-2.612719609724634665e+03
-2.612750523084599990e+03,-2.612719614305416599e+03
-2.612750549535011942e+03,-2.612719614984662712e+03
-2.612750569266936964e+03,-2.612719636387159881e+03
-2.612750607242900060e+03,-2.612719628593983089e+03
-2.612750626245100648e+03,-2.612719642736590231e+03
-2.612750645916074063e+03,-2.612719645425687759e+03
-2.612750665000944537e+03,-2.612719646687358818e+03
-2.612750680492546962e+03,-2.612719647260907095e+03
-2.612750692738858561e+03,-2.612719644420341865e+03
-2.612750704458264408e+03,-2.612719637586636054e+03
-2.612750716314983038e+03,-2.612719632771972101e+03
-2.612750737842009130e+03,-2.612719615253507982e+03
-2.612750758871832204e+03,-2.612719603032897339e+03
-2.612750788723025835e+03,-2.612719584911401398e+03
-2.612750819754600343e+03,-2.612719571980527235e+03
-2.612750834383870824e+03,-2.612719584324426251e+03
-2.612750849013352308e+03,-2.612719602674539601e+03
-2.612750864151706992e+03,-2.612719618491895289e+03
-2.612750883418195372e+03,-2.612719640982010787e+03
-2.612750895681233487e+03,-2.612719665270889436e+03
-2.612750910929965357e+03,-2.612719675604185795e+03
-2.612750923379259802e+03,-2.612719691833057368e+03
-2.612750955060952492e+03,-2.612719677803223931e+03
-2.612750994079383872e+03,-2.612719655574123863e+03
-2.612751028171617691e+03,-2.612719630173988662e+03
-2.612751062492782694e+03,-2.612719598480397963e+03
-2.612751104332891828e+03,-2.612719558535207398e+03
-2.612751145107133652e+03,-2.612719521369891027e+03
-2.612751175003232220e+03,-2.612719506824057135e+03
-2.612751201378639507e+03,-2.612719501501107061e+03
-2.612751215899225826e+03,-2.612719519736925122e+03
-2.612751234671191924e+03,-2.612719533641643011e+03
-2.612751258701636743e+03,-2.612719549990567430e+03
-2.612751273517592381e+03,-2.612719596058400839e+03
-2.612751353211333935e+03,-2.612719502569724682e+03
-2.612751396469396695e+03,-2.612719525978660840e+03
-2.612751485019251049e+03,-2.612719526712529387e+03
-2.612751579868617682e+03,-2.612719470027001535e+03
-2.612751673257116181e+03,-2.612719445907934187e+03
-2.612751760673311765e+03,-2.612719347909408953e+03
-2.612751805339674320e+03,-2.612719386662429315e+03
-2.612751925984139234e+03,-2.612719348850358983e+03
-2.612752119499458786e+03,-2.612719184323521404e+03
-2.612752241714315460e+03,-2.612719044568364097e+03
-2.612752325821205886e+03,-2.612719035150073069e+03
-2.612752491325129995e+03,-2.612718921322558344e+03
-2.612752623457792197e+03,-2.612718789652430132e+03
-2.612752768770674720e+03,-2.612718688644312351e+03
-2.612752919864990417e+03,-2.612718586613536900e+03
-2.612753049905465559e+03,-2.612718531255613470e+03
-2.612753254235929035e+03,-2.612718382526682490e+03
-2.612753425661598612e+03,-2.612718188478003412e+03
-2.612753600933810048e+03,-2.612718030577580521e+03
-2.612753822715476417e+03,-2.612717821351802741e+03
-2.612754016287761260e+03,-2.612717664430252171e+03
-2.612754321248898577e+03,-2.612717221822449574e+03
-2.612754394212993247e+03,-2.612717314946295573e+03
-2.612754566009292830e+03,-2.612717238498103143e+03
-2.612754592907283040e+03,-2.612717338325630863e+03
-2.612754723419239326e+03,-2.612717238446701231e+03
-2.612754858131319452e+03,-2.612717197381900405e+03
-2.612754925372411435e+03,-2.612717300123297264e+03
-2.612754960402153756e+03,-2.612717409193062849e+03
-2.612755058092869149e+03,-2.612717365969651382e+03
-2.612755159002395885e+03,-2.612717327122018105e+03
-2.612755361295119656e+03,-2.612717114774256515e+03
-2.612755590357894562e+03,-2.612716884897929503e+03
-2.612755824217515965e+03,-2.612716645550686735e+03
-2.612756047921157460e+03,-2.612716405054495681e+03
-2.612756211308777893e+03,-2.612716299070521018e+03
-2.612756465672362083e+03,-2.612716042030311201e+03
-2.612756648818345639e+03,-2.612715967112729686e+03
-2.612756892137322211e+03,-2.612715751961333808e+03
-2.612756986202532516e+03,-2.612715622827260177e+03
-2.612757067522796660e+03,-2.612715564375190297e+03
-2.612757180713830621e+03,-2.612715512746480726e+03
-2.612757465965469692e+03,-2.612715167061984175e+03
-2.612757556161821867e+03,-2.612715113319074590e+03
-2.612757759868282392e+03,-2.612714853926618616e+03
-2.612757994615210009e+03,-2.612714567129004990e+03
-2.612758090943415937e+03,-2.612714487117904810e+03
-2.612758195764447464e+03,-2.612714393585748894e+03
-2.612758374530300443e+03,-2.612714145329237908e+03
-2.612758450949825601e+03,-2.612714085612592953e+03
-2.612758547450321203e+03,-2.612714000178358674e+03
-2.612758722084884084e+03,-2.612713809497131024e+03
-2.612758930598273309e+03,-2.612713596965203124e+03
-2.612759188351186822e+03,-2.612713277578729958e+03
-2.612759343230228751e+03,-2.612713181498408176e+03
-2.612759518670791749e+03,-2.612713041795838762e+03
-2.612759651358127030e+03,-2.612713041942817654e+03
-2.612759854178257683e+03,-2.612712833096553368e+03
-2.612759934690078353e+03,-2.612712843590208649e+03
-2.612760108231750110e+03,-2.612712650805760404e+03
-2.612760244341503039e+03,-2.612712537553058610e+03
-2.612760375918323462e+03,-2.612712409449173265e+03
-2.612760520957265726e+03,-2.612712300245495499e+03
-2.612760695442678752e+03,-2.612712152595424413e+03
-2.612760761450289920e+03,-2.612712183088185611e+03
-2.612760896340101226e+03,-2.612712113070747364e+03
-2.612760990860266702e+03,-2.612712168725962329e+03
-2.612761091344506440e+03,-2.612712176484430074e+03
-2.612761189633239610e+03,-2.612712282349439192e+03
-2.612761322069226935e+03,-2.612712365284588486e+03
-2.612761308123262097e+03,-2.612712590551079757e+03
-2.612761362795163222e+03,-2.612712664381760078e+03
-2.612761421130393046e+03,-2.612712731706178147e+03
-2.612761464679975688e+03,-2.612712905357941963e+03
-2.612761559536293589e+03,-2.612712903042975086e+03
-2.612761588704180213e+03,-2.612713076208407983e+03
-2.612761672024110794e+03,-2.612713126645337070e+03
-2.612761797786702118e+03,-2.612713100180536003e+03
-2.612761931341028685e+03,-2.612713065548587565e+03
-2.612762142236394538e+03,-2.612712893957891538e+03
-2.612762248612740223e+03,-2.612712982311298219e+03
-2.612762536311832719e+03,-2.612712760476060339e+03
-2.612762803794841602e+03,-2.612712707023857547e+03
-2.612763154790560748e+03,-2.612712557192731765e+03
-2.612763460634722378e+03,-2.612712348141434632e+03
-2.612763741960268362e+03,-2.612712148572221395e+03
-2.612763977470588543e+03,-2.612712042440841287e+03
-2.612764111713529019e+03,-2.612712036141021599e+03
-2.612764228665511837e+03,-2.612711986438366239e+03
-2.612764384943844107e+03,-2.612711863645846279e+03
-2.612764554913906522e+03,-2.612711679900580293e+03
-2.612764664046487269e+03,-2.612711645974238763e+03
-2.612764821002735971e+03,-2.612711539474045821e+03
-2.612765006922674274e+03,-2.612711428967942084e+03
-2.612765169745176991e+03,-2.612711377383574018e+03
-2.612765362885636023e+03,-2.612711299491697901e+03
-2.612765564701494895e+03,-2.612711230204364256e+03
-2.612765681878794112e+03,-2.612711322278768421e+03
-2.612765860937770412e+03,-2.612711229822469704e+03
-2.612766000673567305e+03,-2.612711275857399869e+03
-2.612766092301422759e+03,-2.612711400631529614e+03
-2.612766252806170542e+03,-2.612711348612588608e+03
-2.612766375075212181e+03,-2.612711371766288266e+03
-2.612766521973724593e+03,-2.612711385205014722e+03
-2.612766638572988541e+03,-2.612711424494384573e+03
-2.612766816691604163e+03,-2.612711380272526185e+03
-2.612766914864996579e+03,-2.612711459695545273e+03
-2.612767101835179346e+03,-2.612711353713808876e+03
-2.612767194546175233e+03,-2.612711442133601849e+03
-2.612767349595451378e+03,-2.612711311686919544e+03
-2.612767412560006051e+03,-2.612711450845973559e+03
-2.612767523690979488e+03,-2.612711544941924330e+03
-2.612767622852088152e+03,-2.612711518021780648e+03
-2.612767684387566533e+03,-2.612711552154877154e+03
-2.612767836040871316e+03,-2.612711420190196804e+03
-2.612767968304925489e+03,-2.612711328708091514e+03
-2.612768188039099641e+03,-2.612711157845302296e+03
-2.612768504661095449e+03,-2.612710906023713051e+03
-2.612768894542921316e+03,-2.612710494462935458e+03
-2.612769146414895204e+03,-2.612710316309079644e+03
-2.612769355986127266e+03,-2.612710313864399723e+03
-2.612769650687806916e+03,-2.612710184966491397e+03
-2.612769793189167103e+03,-2.612710163105979518e+03
-2.612770013936892610e+03,-2.612710056231687304e+03
-2.612770198280067234e+03,-2.612710056436063951e+03
-2.612770454135450564e+03,-2.612709906252164274e+03
-2.612770705460227418e+03,-2.612709832492449550e+03
-2.612770980928231438e+03,-2.612709682159418207e+03
-2.612771253383436033e+03,-2.612709615773546830e+03
-2.612771577672396688e+03,-2.612709478816093906e+03
-2.612771728124227138e+03,-2.612709551991501485e+03
-2.612771934303758826e+03,-2.612709484233243074e+03
-2.612772061533065425e+03,-2.612709619930356439e+03
-2.612772240854737902e+03,-2.612709629897740797e+03
-2.612772354750023624e+03,-2.612709731355253098e+03
-2.612772495416312722e+03,-2.612709688751200702e+03
-2.612772595188483137e+03,-2.612709704152631275e+03
-2.612772680786677938e+03,-2.612709713892989839e+03
-2.612772780002881063e+03,-2.612709708118041362e+03
-2.612772880842629547e+03,-2.612709743973045079e+03
-2.612772991464930328e+03,-2.612709754662922933e+03
-2.612773082644010628e+03,-2.612709773774065525e+03
-2.612773154480551057e+03,-2.612709797358887045e+03
-2.612773228143777487e+03,-2.612709819739765408e+03
-2.612773291190299005e+03,-2.612709847146356879e+03
-2.612773366603452814e+03,-2.612709850111765718e+03
-2.612773435003811301e+03,-2.612709847089060531e+03
-2.612773497305012370e+03,-2.612709817884028325e+03
-2.612773539717946278e+03,-2.612709834507567393e+03
-2.612773574807415571e+03,-2.612709857483492215e+03
-2.612773616765562110e+03,-2.612709880627273833e+03
-2.612773645924054563e+03,-2.612709901905881452e+03
-2.612773691479555964e+03,-2.612709923001698826e+03
-2.612773776253493452e+03,-2.612709899323110221e+03
-2.612773842426641295e+03,-2.612709870721967491e+03
-2.612773903587366476e+03,-2.612709850920984991e+03
-2.612773974372221346e+03,-2.612709836827352774e+03
-2.612774031121613916e+03,-2.612709827593214868e+03
-2.612774076452250029e+03,-2.612709833487293963e+03
-2.612774147312989953e+03,-2.612709824600291086e+03
-2.612774217963048159e+03,-2.612709839923548316e+03
-2.612774288622971653e+03,-2.612709845062758177e+03
-2.612774339511491689e+03,-2.612709842543169543e+03
-2.612774384272982388e+03,-2.612709821431801174e+03
-2.612774420252857908e+03,-2.612709825480040763e+03
-2.612774475169548168e+03,-2.612709815853186683e+03
-2.612774516192149349e+03,-2.612709831200865210e+03
-2.612774533228893233e+03,-2.612709856787894751e+03
-2.612774553491478400e+03,-2.612709872810803972e+03
-2.612774575211371939e+03,-2.612709898509935101e+03
-2.612774603163338270e+03,-2.612709907204715819e+03
-2.612774628608696730e+03,-2.612709924605830111e+03
-2.612774647186123275e+03,-2.612709946283312092e+03
-2.612774658790507601e+03,-2.612709978279024199e+03
-2.612774672657876636e+03,-2.612709999124498609e+03
-2.612774688546633570e+03,-2.612710011062589729e+03
-2.612774696911998944e+03,-2.612710027586091655e+03
-2.612774717499187318e+03,-2.612710032015517754e+03
-2.612774744123486926e+03,-2.612710037338774782e+03
-2.612774776847966223e+03,-2.612710033372244652e+03
-2.612774803688882912e+03,-2.612710025579608555e+03
-2.612774828218840867e+03,-2.612710018511273574e+03
-2.612774847811487689e+03,-2.612710016596227888e+03
-2.612774867660165455e+03,-2.612710014672836223e+03
-2.612774882851277198e+03,-2.612710015386473515e+03
-2.612774902286134875e+03,-2.612710016228792028e+03
-2.612774915876779687e+03,-2.612710022446701259e+03
-2.612774932766772508e+03,-2.612710027130847266e+03
-2.612774945070957074e+03,-2.612710041702137460e+03
-2.612774955553729797e+03,-2.612710061006633623e+03
-2.612774962725266960e+03,-2.612710077339702821e+03
-2.612774969375745968e+03,-2.612710097185607992e+03
-2.612774974431567898e+03,-2.612710120173418545e+03
-2.612774980297147977e+03,-2.612710139714601155e+03
-2.612774986500771774e+03,-2.612710157935359348e+03
-2.612774995424442750e+03,-2.612710175211758269e+03
-2.612775008126215653e+03,-2.612710186426516884e+03
-2.612775017535101597e+03,-2.612710200321394950e+03
-2.612775028962830220e+03,-2.612710207641799116e+03
-2.612775039755456419e+03,-2.612710213720207321e+03
-2.612775048842682281e+03,-2.612710223317739747e+03
-2.612775056642382879e+03,-2.612710233763276392e+03
-2.612775063703324577e+03,-2.612710244519120351e+03
-2.612775071311083593e+03,-2.612710257111229566e+03
-2.612775077231581690e+03,-2.612710273433607199e+03
-2.612775084728213642e+03,-2.612710283365862324e+03
-2.612775089999450302e+03,-2.612710304506367720e+03
-2.612775095040845827e+03,-2.612710322882681339e+03
-2.612775098051290570e+03,-2.612710339555143491e+03
-2.612775100117884904e+03,-2.612710351191587961e+03
-2.612775106450899330e+03,-2.612710353769303765e+03
-2.612775111973682669e+03,-2.612710358109715798e+03
-2.612775119598207311e+03,-2.612710362877053740e+03
-2.612775125248405857e+03,-2.612710373122101828e+03
-2.612775137081330286e+03,-2.612710377111028720e+03
-2.612775146918195333e+03,-2.612710385893432885e+03
-2.612775158746789202e+03,-2.612710388068942393e+03
-2.612775170781321322e+03,-2.612710392489026617e+03
-2.612775182125500578e+03,-2.612710397975967680e+03
-2.612775193034292897e+03,-2.612710404337309683e+03
-2.612775201407810073e+03,-2.612710415484833447e+03
-2.612775204908877640e+03,-2.612710431117750886e+03
-2.612775211468491761e+03,-2.612710440602495055e+03
-2.612775212825106337e+03,-2.612710464571124703e+03
-2.612775220805541721e+03,-2.612710465532830312e+03
-2.612775224627289390e+03,-2.612710475017950557e+03
-2.612775236876702365e+03,-2.612710467960822825e+03
-2.612775249981096295e+03,-2.612710462418611769e+03
-2.612775261656983730e+03,-2.612710459722722135e+03
-2.612775268034967667e+03,-2.612710462757777350e+03
-2.612775275125522057e+03,-2.612710466179245941e+03
-2.612775276380983541e+03,-2.612710476574218319e+03
-2.612775278743249601e+03,-2.612710484036930666e+03
-2.612775283844862770e+03,-2.612710489447243617e+03
-2.612775286709903867e+03,-2.612710498326449397e+03
-2.612775292090645962e+03,-2.612710498440269021e+03
-2.612775297159186266e+03,-2.612710499998522209e+03
-2.612775302530249519e+03,-2.612710500543001217e+03
-2.612775308731332643e+03,-2.612710502648207239e+03
-2.612775313675169400e+03,-2.612710504147126358e+03
-2.612775318382251498e+03,-2.612710504398789908e+03
-2.612775323922870939e+03,-2.612710502905057183e+03
-2.612775327551913961e+03,-2.612710505015759736e+03
-2.612775331471971185e+03,-2.612710505505391211e+03
-2.612775335303560041e+03,-2.612710507078410046e+03
-2.612775340557707750e+03,-2.612710507206994862e+03
-2.612775345156070216e+03,-2.612710507847546978e+03
-2.612775348487023166e+03,-2.612710510902547867e+03
-2.612775352473395287e+03,-2.612710514257398700e+03
-2.612775355109944940e+03,-2.612710518703049729e+03
-2.612775357320993862e+03,-2.612710525728078210e+03
-2.612775359736387600e+03,-2.612710530012223444e+03
-2.612775360316424667e+03,-2.612710537844006467e+03
-2.612775362765630234e+03,-2.612710540010544719e+03
-2.612775365849149239e+03,-2.612710541751225264e+03
-2.612775369285233410e+03,-2.612710541864756124e+03
-2.612775373974054673e+03,-2.612710539927285481e+03
-2.612775377453500369e+03,-2.612710538308921514e+03
-2.612775381898854448e+03,-2.612710536465107907e+03
-2.612775384889609541e+03,-2.612710537100268539e+03
-2.612775386554117176e+03,-2.612710541401663704e+03
-2.612775386538431121e+03,-2.612710548996832131e+03
-2.612775388080075572e+03,-2.612710553107886881e+03
-2.612775387101914930e+03,-2.612710564309665642e+03
-2.612775387990517174e+03,-2.612710575105601492e+03
-2.612775387560753188e+03,-2.612710594073130778e+03
-2.612775386867268935e+03,-2.612710612130036679e+03
-2.612775386173487277e+03,-2.612710623706102524e+03
-2.612775389777935288e+03,-2.612710630330439017e+03
-2.612775394778338068e+03,-2.612710635748898767e+03
-2.612775400518576134e+03,-2.612710641231464251e+03
-2.612775404573340893e+03,-2.612710651204434271e+03
-2.612775409428422790e+03,-2.612710653873461069e+03
-2.612775409277441668e+03,-2.612710663531012869e+03
-2.612775407598941456e+03,-2.612710674649576504e+03
-2.612775405706979654e+03,-2.612710685553617623e+03
-2.612775404083973172e+03,-2.612710695070340989e+03
-2.612775401118401987e+03,-2.612710705891846828e+03
-2.612775401450187019e+03,-2.612710709059223973e+03
-2.612775400858028206e+03,-2.612710712862304717e+03
-2.612775403409303181e+03,-2.612710711167671889e+03
-2.612775403962987184e+03,-2.612710713917483645e+03
-2.612775404932289348e+03,-2.612710716826263251e+03
-2.612775405536826838e+03,-2.612710720311320529e+03
-2.612775405680295989e+03,-2.612710725427747548e+03
-2.612775407523553440e+03,-2.612710724754588682e+03
-2.612775406334961644e+03,-2.612710730783741383e+03
-2.612775404552763575e+03,-2.612710737103452630e+03
-2.612775404597493434e+03,-2.612710739169114277e+03
-2.612775406232262867e+03,-2.612710738550114456e+03
-2.612775406435036075e+03,-2.612710741614121616e+03
-2.612775409286814465e+03,-2.612710739269762144e+03
-2.612775408611061266e+03,-2.612710743642493526e+03
-2.612775410026465579e+03,-2.612710743937564985e+03
-2.612775410897021629e+03,-2.612710745580593084e+03
-2.612775411407017145e+03,-2.612710747589618222e+03
-2.612775413017308892e+03,-2.612710747814195201e+03
-2.612775415871178666e+03,-2.612710745279140156e+03
-2.612775415186184091e+03,-2.612710748867044458e+03
-2.612775416090476028e+03,-2.612710749177650996e+03
-2.612775416539124308e+03,-2.612710750184557583e+03
-2.612775417161579753e+03,-2.612710750966146406e+03
-2.612775417869636385e+03,-2.612710750967673448e+03
-2.612775417741940601e+03,-2.612710752283892361e+03
-2.612775417058621770e+03,-2.612710754610822733e+03
-2.612775415579594210e+03,-2.612710758731602255e+03
-2.612775414811609608e+03,-2.612710761302289939e+03
-2.612775412898493869e+03,-2.612710766148676612e+03
-2.612775411513508516e+03,-2.612710769719376913e+03
-2.612775410521870981e+03,-2.612710772503864519e+03
-2.612775410301801458e+03,-2.612710774136935470e+03
-2.612775407225472009e+03,-2.612710781923850845e+03
-2.612775403848364931e+03,-2.612710790611171433e+03
-2.612775400320882454e+03,-2.612710799855892219e+03
-2.612775400250051916e+03,-2.612710802100713408e+03
-2.612775401057459476e+03,-2.612710803288611714e+03
-2.612775406750323327e+03,-2.612710795191787383e+03
-2.612775413383844807e+03,-2.612710785055708584e+03
-2.612775421038640616e+03,-2.612710772775640635e+03
-2.612775425005664601e+03,-2.612710766886515103e+03
-2.612775426570545278e+03,-2.612710765677790732e+03
-2.612775426488416997e+03,-2.612710767466856396e+03
-2.612775424802204725e+03,-2.612710773193989098e+03
-2.612775422331283153e+03,-2.612710781179978767e+03
-2.612775422465684642e+03,-2.612710783740466013e+03
-2.612775420434226817e+03,-2.612710791843852803e+03
-2.612775420812281936e+03,-2.612710793981641928e+03
-2.612775419444642921e+03,-2.612710799091313220e+03
-2.612775420122360174e+03,-2.612710800876312533e+03
-2.612775420584341646e+03,-2.612710804209721573e+03
-2.612775423200994737e+03,-2.612710803472348744e+03
-2.612775425966983676e+03,-2.612710802417811010e+03
-2.612775429247347347e+03,-2.612710799725864490e+03
-2.612775435693501549e+03,-2.612710791184993013e+03
-2.612775442359524277e+03,-2.612710783033078769e+03
-2.612775451528261783e+03,-2.612710769818354493e+03
-2.612775453135555836e+03,-2.612710770650204722e+03
-2.612775457044941504e+03,-2.612710767546947409e+03
-2.612775457474103860e+03,-2.612710770864964616e+03
-2.612775458509520377e+03,-2.612710773549163605e+03
-2.612775460903360454e+03,-2.612710773070418782e+03
-2.612775463697998021e+03,-2.612710771281252619e+03
-2.612775465194003118e+03,-2.612710772295612514e+03
-2.612775466216005043e+03,-2.612710773790432540e+03
-2.612775466090915870e+03,-2.612710777980896637e+03
-2.612775466726047398e+03,-2.612710779407213067e+03
-2.612775466487736594e+03,-2.612710782836923954e+03
-2.612775465824945968e+03,-2.612710787101369533e+03
-2.612775466937296187e+03,-2.612710789070811188e+03
-2.612775472448539858e+03,-2.612710783457496291e+03
-2.612775474163530362e+03,-2.612710783823880774e+03
-2.612775479820080363e+03,-2.612710777618355223e+03
-2.612775484077945748e+03,-2.612710774067798866e+03
-2.612775487257065379e+03,-2.612710772257159988e+03
-2.612775493595579064e+03,-2.612710763685958682e+03
-2.612775498431732558e+03,-2.612710757669803115e+03
-2.612775499491865958e+03,-2.612710758614585757e+03
-2.612775502312824301e+03,-2.612710756712633611e+03
-2.612775501170225198e+03,-2.612710761811209522e+03
-2.612775498105939732e+03,-2.612710771609877611e+03
-2.612775498673112907e+03,-2.612710773714114566e+03
-2.612775498172544758e+03,-2.612710777932005385e+03
-2.612775500391591777e+03,-2.612710776911941593e+03
-2.612775498712775970e+03,-2.612710783636187443e+03
-2.612775499523236704e+03,-2.612710786221963190e+03
-2.612775499086566469e+03,-2.612710792282844977e+03
-2.612775498781325496e+03,-2.612710798377976062e+03
-2.612775499339158159e+03,-2.612710805031685595e+03
-2.612775502007398700e+03,-2.612710808185708629e+03
-2.612775501361359147e+03,-2.612710815287086461e+03
-2.612775508166344025e+03,-2.612710809093316584e+03
-2.612775507194285183e+03,-2.612710817760651025e+03
-2.612775511335383726e+03,-2.612710814730847233e+03
-2.612775515541651203e+03,-2.612710813581321418e+03
-2.612775519558570522e+03,-2.612710812820290812e+03
-2.612775519934707518e+03,-2.612710818512265178e+03
-2.612775523384415465e+03,-2.612710819032475683e+03
-2.612775527795452035e+03,-2.612710818300633946e+03
-2.612775530484891988e+03,-2.612710819770552916e+03
-2.612775536728659972e+03,-2.612710812406749483e+03
-2.612775544544899276e+03,-2.612710801475818698e+03
-2.612775552283459092e+03,-2.612710790694402021e+03
-2.612775557097905676e+03,-2.612710785370711164e+03
-2.612775562883321982e+03,-2.612710779890633603e+03
-2.612775567374902039e+03,-2.612710777049088847e+03
-2.612775567854023393e+03,-2.612710780682358291e+03
-2.612775567614939064e+03,-2.612710787482201340e+03
-2.612775559853313553e+03,-2.612710810078177929e+03
-2.612775556365662851e+03,-2.612710822608960825e+03
-2.612775554123649272e+03,-2.612710832835386555e+03
-2.612775545522393713e+03,-2.612710854836827366e+03
-2.612775548863638051e+03,-2.612710852573960892e+03
-2.612775549539717758e+03,-2.612710856351481652e+03
-2.612775546477362695e+03,-2.612710867025175048e+03
-2.612775538791288909e+03,-2.612710887404048208e+03
-2.612775533463693137e+03,-2.612710902846839417e+03
-2.612775528700831728e+03,-2.612710917854364652e+03
-2.612775523904544571e+03,-2.612710932927652721e+03
-2.612775527179704113e+03,-2.612710931418012024e+03
-2.612775526263778829e+03,-2.612710937128039859e+03
-2.612775526121005896e+03,-2.612710940651870260e+03
-2.612775527206121751e+03,-2.612710942328610599e+03
-2.612775525029606342e+03,-2.612710951170415683e+03
-2.612775526254389661e+03,-2.612710953606881048e+03
